num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S002212;21/01/2024;10:35:00;CALL. GENERAL DIAZ PORLIER / CALL. JOSE ORTEGA Y GASSET;53;4;SALAMANCA;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442.587.744;4.475.695.711;N;NULL
2024S002212;21/01/2024;10:35:00;CALL. GENERAL DIAZ PORLIER / CALL. JOSE ORTEGA Y GASSET;53;4;SALAMANCA;Colisión fronto-lateral;Despejado;Autobús;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.587.744;4.475.695.711;N;NULL
2024S002212;21/01/2024;10:35:00;CALL. GENERAL DIAZ PORLIER / CALL. JOSE ORTEGA Y GASSET;53;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442.587.744;4.475.695.711;N;NULL
2024S002213;21/01/2024;12:00:00;AVDA. INGENIERO EMILIO HERRERA, 5;5;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;444.301.976;4.482.151.447;N;NULL
2024S002213;21/01/2024;12:00:00;AVDA. INGENIERO EMILIO HERRERA, 5;5;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;444.301.976;4.482.151.447;N;NULL
2024S002214;21/01/2024;12:47:00;CALL. VILLAVALIENTE, 27;27;10;LATINA;Atropello a animal;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;436.398.963;4.473.236.741;N;NULL
2024S002215;21/01/2024;11:25:00;CALL. VALVERDE, 30;30;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440.481.459;4.474.891.453;N;NULL
2024S002216;21/01/2024;12:40:00;CALL. DOCTOR ESQUERDO / o´donnell;53;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443.264.670;4.474.734.917;N;NULL
2024S002216;21/01/2024;12:40:00;CALL. DOCTOR ESQUERDO / o´donnell;53;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443.264.670;4.474.734.917;N;NULL
2024S002216;21/01/2024;12:40:00;CALL. DOCTOR ESQUERDO / o´donnell;53;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;443.264.670;4.474.734.917;N;NULL
2024S002216;21/01/2024;12:40:00;CALL. DOCTOR ESQUERDO / o´donnell;53;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;443.264.670;4.474.734.917;N;NULL
2024S002216;21/01/2024;12:40:00;CALL. DOCTOR ESQUERDO / o´donnell;53;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;443.264.670;4.474.734.917;N;NULL
2024S002217;21/01/2024;13:25:00;AVDA. CANILLEJAS A VICALVARO, 147;147;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;448.149.481;4.475.060.553;N;NULL
2024S002217;21/01/2024;13:25:00;AVDA. CANILLEJAS A VICALVARO, 147;147;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;448.149.481;4.475.060.553;N;NULL
2024S002217;21/01/2024;13:25:00;AVDA. CANILLEJAS A VICALVARO, 147;147;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;448.149.481;4.475.060.553;N;NULL
2024S002218;21/01/2024;10:40:00;PLAZA. EMPERADOR CARLOS V, 10;10;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;441.248.812;4.473.344.187;N;NULL
2024S002218;21/01/2024;10:40:00;PLAZA. EMPERADOR CARLOS V, 10;10;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.248.812;4.473.344.187;N;NULL
2024S002219;21/01/2024;13:40:00;GTA. PIRAMIDES / PASEO. IMPERIAL;5;2;ARGANZUELA;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.362.842;4.472.527.547;N;NULL
2024S002219;21/01/2024;13:40:00;GTA. PIRAMIDES / PASEO. IMPERIAL;5;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439.362.842;4.472.527.547;N;1
2024S002220;21/01/2024;13:30:00;CALL. GENERAL RICARDOS / CALL. LOLA MEMBRIVES;15;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439.130.314;4.472.062.060;N;NULL
2024S002220;21/01/2024;13:30:00;CALL. GENERAL RICARDOS / CALL. LOLA MEMBRIVES;15;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439.130.314;4.472.062.060;N;NULL
2024S002220;21/01/2024;13:30:00;CALL. GENERAL RICARDOS / CALL. LOLA MEMBRIVES;15;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439.130.314;4.472.062.060;N;NULL
2024S002220;21/01/2024;13:30:00;CALL. GENERAL RICARDOS / CALL. LOLA MEMBRIVES;15;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.130.314;4.472.062.060;N;NULL
2024S002221;21/01/2024;13:35:00;CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440.582.377;4.472.879.628;N;NULL
2024S002221;21/01/2024;13:35:00;CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440.582.377;4.472.879.628;N;NULL
2024S002221;21/01/2024;13:35:00;CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.582.377;4.472.879.628;N;NULL
2024S002221;21/01/2024;13:35:00;CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.582.377;4.472.879.628;N;NULL
2024S002221;21/01/2024;13:35:00;CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO;14;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.582.377;4.472.879.628;N;NULL
2024S002222;21/01/2024;13:50:00;AVDA. ANDES, 50;50;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;447.593.290;4.478.665.302;N;NULL
2024S002222;21/01/2024;13:50:00;AVDA. ANDES, 50;50;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;447.593.290;4.478.665.302;N;NULL
2024S002222;21/01/2024;13:50:00;AVDA. ANDES, 50;50;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;447.593.290;4.478.665.302;N;NULL
2024S002223;21/01/2024;15:15:00;AVDA. CARDENAL HERRERA ORIA, 257;257;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;438.765.451;4.481.304.982;N;NULL
2024S002223;21/01/2024;15:15:00;AVDA. CARDENAL HERRERA ORIA, 257;257;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Furgoneta;Peatón;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;438.765.451;4.481.304.982;N;NULL
2024S002225;21/01/2024;15:40:00;CALL. MIRA EL SOL, 28;28;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;439.934.508;4.473.156.458;N;NULL
2024S002225;21/01/2024;15:40:00;CALL. MIRA EL SOL, 28;28;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.934.508;4.473.156.458;N;NULL
2024S002227;21/01/2024;15:40:00;AVDA. ENTREVIAS / CALL. HERNANDEZ MAS;46;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443.196.296;4.470.397.833;N;NULL
2024S002227;21/01/2024;15:40:00;AVDA. ENTREVIAS / CALL. HERNANDEZ MAS;46;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443.196.296;4.470.397.833;N;NULL
2024S002227;21/01/2024;15:40:00;AVDA. ENTREVIAS / CALL. HERNANDEZ MAS;46;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.196.296;4.470.397.833;N;NULL
2024S002228;21/01/2024;15:50:00;CALL. VERSALLES, 157A;157A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;448.089.575;4.474.359.870;N;NULL
2024S002228;21/01/2024;15:50:00;CALL. VERSALLES, 157A;157A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;448.089.575;4.474.359.870;N;NULL
2024S002228;21/01/2024;15:50:00;CALL. VERSALLES, 157A;157A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;448.089.575;4.474.359.870;N;NULL
2024S002228;21/01/2024;15:50:00;CALL. VERSALLES, 157A;157A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;448.089.575;4.474.359.870;N;NULL
2024S002228;21/01/2024;15:50:00;CALL. VERSALLES, 157A;157A;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;448.089.575;4.474.359.870;N;NULL
2024S002230;21/01/2024;15:00:00;CALL VIA LUSITANA-GTA M-40;150;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;436.782.326;4.468.231.584;N;NULL
2024S002230;21/01/2024;15:00:00;CALL VIA LUSITANA-GTA M-40;150;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;436.782.326;4.468.231.584;N;NULL
2024S002231;21/01/2024;17:10:00;CALL. PROGRESO / TRVA. ALFREDO ALEIX;6;11;CARABANCHEL;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;435.964.754;4.468.894.440;NULL;NULL
2024S002231;21/01/2024;17:10:00;CALL. PROGRESO / TRVA. ALFREDO ALEIX;6;11;CARABANCHEL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;435.964.754;4.468.894.440;N;NULL
2024S002231;21/01/2024;17:10:00;CALL. PROGRESO / TRVA. ALFREDO ALEIX;6;11;CARABANCHEL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435.964.754;4.468.894.440;N;NULL
2024S002233;21/01/2024;17:45:00;CALL. HERNANDEZ IGLESIAS / CALL. ANGEL LARRA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445.339.245;4.477.013.251;S;NULL
2024S002233;21/01/2024;17:45:00;CALL. HERNANDEZ IGLESIAS / CALL. ANGEL LARRA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Turismo;Conductor;De 18 a 20 años;Mujer;NULL;NULL;445.339.245;4.477.013.251;N;NULL
2024S002233;21/01/2024;17:45:00;CALL. HERNANDEZ IGLESIAS / CALL. ANGEL LARRA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;445.339.245;4.477.013.251;N;NULL
2024S002233;21/01/2024;17:45:00;CALL. HERNANDEZ IGLESIAS / CALL. ANGEL LARRA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;445.339.245;4.477.013.251;N;NULL
2024S002234;21/01/2024;16:40:00;CALL. PRINCESA, 2;2;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439.628.170;4.475.099.357;N;NULL
2024S002234;21/01/2024;16:40:00;CALL. PRINCESA, 2;2;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;439.628.170;4.475.099.357;N;NULL
2024S002235;21/01/2024;17:50:00;CALL. ZAIDA / CALL. OCA;70;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;437.610.188;4.471.304.507;N;NULL
2024S002235;21/01/2024;17:50:00;CALL. ZAIDA / CALL. OCA;70;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;437.610.188;4.471.304.507;N;NULL
2024S002236;21/01/2024;16:40:00;CALL. NUÑEZ DE BALBOA / CALL. GENERAL ORAA;107;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.165.440;4.476.386.259;N;NULL
2024S002236;21/01/2024;16:40:00;CALL. NUÑEZ DE BALBOA / CALL. GENERAL ORAA;107;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442.165.440;4.476.386.259;N;NULL
2024S002242;21/01/2024;18:00:00;CALL. CARLOS DABAN, 24;24;11;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;437.897.326;4.472.157.197;N;NULL
2024S002242;21/01/2024;18:00:00;CALL. CARLOS DABAN, 24;24;11;CARABANCHEL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;NULL;NULL;437.897.326;4.472.157.197;N;NULL
2024S002243;21/01/2024;20:05:00;CALL. RAMON GOMEZ DE LA SERNA, 73;73;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;438.337.661;4.481.755.061;N;NULL
2024S002243;21/01/2024;20:05:00;CALL. RAMON GOMEZ DE LA SERNA, 73;73;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438.337.661;4.481.755.061;N;NULL
2024S002244;21/01/2024;21:15:00;CALL. VILLALONSO / CALL. ALCOCER;11;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.147.383;4.466.878.172;S;NULL
2024S002244;21/01/2024;21:15:00;CALL. VILLALONSO / CALL. ALCOCER;11;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;440.147.383;4.466.878.172;N;NULL
2024S002245;21/01/2024;6:45:00;CALL. MAYOR / CALL. ESPARTEROS;4;1;CENTRO;Otro;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440.179.892;4.474.222.042;N;NULL
2024S002245;21/01/2024;6:45:00;CALL. MAYOR / CALL. ESPARTEROS;4;1;CENTRO;Otro;Despejado;Motocicleta hasta 125cc;Peatón;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.179.892;4.474.222.042;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;S;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002246;21/01/2024;21:40:00;AUTOV. M-30, 13XC88;13XC88;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;NULL;NULL;440.558.238;4.471.709.406;N;NULL
2024S002247;21/01/2024;21:30:00;CALL. FRANCISCO VILLAESPESA / CALL. EZEQUIEL SOLANA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;NULL;NULL;445.376.936;4.475.616.127;N;NULL
2024S002247;21/01/2024;21:30:00;CALL. FRANCISCO VILLAESPESA / CALL. EZEQUIEL SOLANA;1;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;445.376.936;4.475.616.127;N;NULL
2024S002248;21/01/2024;22:25:00;CALL. CONCEPCION ARENAL / CALL. GRAN VIA;1;1;CENTRO;Alcance;NULL;Maquinaria de obras;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440.204.423;4.474.643.541;N;NULL
2024S002248;21/01/2024;22:25:00;CALL. CONCEPCION ARENAL / CALL. GRAN VIA;1;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.204.423;4.474.643.541;N;NULL
2024S002249;21/01/2024;22:20:00;PASEO. SANTA MARIA DE LA CABEZA, 10;10;2;ARGANZUELA;Colisión lateral;Despejado;Camión rígido;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.080.583;4.473.107.841;N;NULL
2024S002249;21/01/2024;22:20:00;PASEO. SANTA MARIA DE LA CABEZA, 10;10;2;ARGANZUELA;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.080.583;4.473.107.841;N;NULL
2024S002251;21/01/2024;22:50:00;GTA. EMBAJADORES / CALL. EMBAJADORES;10;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.400.968;4.472.965.934;N;NULL
2024S002251;21/01/2024;22:50:00;GTA. EMBAJADORES / CALL. EMBAJADORES;10;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440.400.968;4.472.965.934;N;NULL
2024S002252;21/01/2024;22:10:00;AUTOV. M-30, 16XC26;16XC26;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.730.631;4.472.497.536;N;NULL
2024S002252;21/01/2024;22:10:00;AUTOV. M-30, 16XC26;16XC26;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;438.730.631;4.472.497.536;N;NULL
2024S002252;21/01/2024;22:10:00;AUTOV. M-30, 16XC26;16XC26;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;438.730.631;4.472.497.536;N;NULL
2024S002253;21/01/2024;23:30:00;CALL. ARTAJONA, 24;24;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Otros vehículos con motor;Conductor;De 60 a 64 años;Mujer;NULL;NULL;439.160.480;4.479.610.147;N;NULL
2024S002253;21/01/2024;23:30:00;CALL. ARTAJONA, 24;24;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.160.480;4.479.610.147;N;NULL
2024S002253;21/01/2024;23:30:00;CALL. ARTAJONA, 24;24;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.160.480;4.479.610.147;N;NULL
2024S002278;21/01/2024;21:50:00;AUTOV. M-30, 02XC00;02XC00;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.272.983;4.479.825.558;N;NULL
2024S002278;21/01/2024;21:50:00;AUTOV. M-30, 02XC00;02XC00;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;443.272.983;4.479.825.558;N;NULL
2024S002306;21/01/2024;14:45:00;AVDA. ALBERTO ALCOCER / PASEO. LA HABANA;20;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;441.929.116;4.478.905.019;N;NULL
2024S002306;21/01/2024;14:45:00;AVDA. ALBERTO ALCOCER / PASEO. LA HABANA;20;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;441.929.116;4.478.905.019;N;NULL
2024S002254;22/01/2024;0:15:00;GTA. PRAGA, 0;0;21;BARAJAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;447.178.373;4.479.313.046;N;NULL
2024S002254;22/01/2024;0:15:00;GTA. PRAGA, 0;0;21;BARAJAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;447.178.373;4.479.313.046;N;NULL
2024S002256;22/01/2024;6:30:00;CALL. SANTA MARTA / CALL. MANCO DE LEPANTO;13;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 30 a 34 años;Mujer;NULL;NULL;443.837.529;4.472.657.695;S;NULL
2024S002256;22/01/2024;6:30:00;CALL. SANTA MARTA / CALL. MANCO DE LEPANTO;13;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;443.837.529;4.472.657.695;N;NULL
2024S002256;22/01/2024;6:30:00;CALL. SANTA MARTA / CALL. MANCO DE LEPANTO;13;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.837.529;4.472.657.695;N;NULL
2024S002257;22/01/2024;7:45:00;AUTOV. M-30, 11NL40;11NL40;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442.327.575;4.471.236.171;N;NULL
2024S002257;22/01/2024;7:45:00;AUTOV. M-30, 11NL40;11NL40;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.327.575;4.471.236.171;N;NULL
2024S002257;22/01/2024;7:45:00;AUTOV. M-30, 11NL40;11NL40;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442.327.575;4.471.236.171;N;NULL
2024S002257;22/01/2024;7:45:00;AUTOV. M-30, 11NL40;11NL40;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.327.575;4.471.236.171;N;NULL
2024S002258;22/01/2024;8:05:00;CALL. ALCALA / CALL. CONDE DE PEÑALVER;151;4;SALAMANCA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.698.819;4.475.140.944;N;NULL
2024S002258;22/01/2024;8:05:00;CALL. ALCALA / CALL. CONDE DE PEÑALVER;151;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442.698.819;4.475.140.944;N;NULL
